name,sku,price,stock
"Dell Camera",SKU-041078,42159982,844
"Sony Camera",SKU-041079,46183794,788
"Apple Laptop",SKU-041080,16598425,163
"Samsung Camera",SKU-041081,49044372,994
"Dell Tablet",SKU-041082,31215244,217
"Apple Monitor",SKU-041083,19878695,503
"Sony Camera",SKU-041084,24676913,585
"HP Camera",SKU-041085,36573935,835
"Apple Laptop",SKU-041086,27603524,136
"Sony Monitor",SKU-041087,13302105,326
"Sony Monitor",SKU-041088,17031446,262
"Samsung Tablet",SKU-041089,18408471,946
"Apple Laptop",SKU-041090,47545044,685
"Apple Tablet",SKU-041091,45151001,887
"Apple Smartphone",SKU-041092,27140269,524
"Sony Tablet",SKU-041093,44819491,714
"Apple Monitor",SKU-041094,34009091,402
"Dell Camera",SKU-041095,12637315,693
"Samsung Laptop",SKU-041096,45599472,641
"Dell Camera",SKU-041097,43495305,483
"Apple Smartphone",SKU-041098,21831905,66
"Apple Monitor",SKU-041099,49895221,316
"Dell Camera",SKU-041100,16855463,670
"Dell Laptop",SKU-041101,30034154,672
"Apple Camera",SKU-041102,37565988,984
"Samsung Tablet",SKU-041103,17232797,648
"HP Camera",SKU-041104,25083089,750
"Dell Tablet",SKU-041105,18683046,346
"Samsung Monitor",SKU-041106,6864965,525
"Sony Smartphone",SKU-041107,23078664,1000
"Apple Laptop",SKU-041108,45111182,603
"Samsung Monitor",SKU-041109,21720297,124
"Samsung Laptop",SKU-041110,30115830,618
"HP Monitor",SKU-041111,6219751,421
"Sony Laptop",SKU-041112,40012589,580
"Dell Smartphone",SKU-041113,19974541,355
"Samsung Smartphone",SKU-041114,34148865,294
"Dell Tablet",SKU-041115,31099185,483
"Samsung Laptop",SKU-041116,42313621,859
"Samsung Laptop",SKU-041117,35674636,991
"Apple Tablet",SKU-041118,12964630,548
"Samsung Camera",SKU-041119,7774957,471
"Sony Smartphone",SKU-041120,39988750,657
"Samsung Monitor",SKU-041121,16353015,204
"Dell Camera",SKU-041122,45358974,358
"Apple Laptop",SKU-041123,21713655,771
"Sony Tablet",SKU-041124,39710109,719
"Dell Monitor",SKU-041125,20452532,563
"HP Monitor",SKU-041126,19756885,583
"Dell Monitor",SKU-041127,6213149,71
"Dell Monitor",SKU-041128,14012622,234
"Sony Smartphone",SKU-041129,39776395,981
"Dell Smartphone",SKU-041130,48061394,277
"Samsung Laptop",SKU-041131,19240093,188
"Sony Camera",SKU-041132,23283003,854
"Apple Camera",SKU-041133,12874306,260
"Dell Laptop",SKU-041134,30223014,472
"Samsung Smartphone",SKU-041135,44729870,985
"Dell Laptop",SKU-041136,15306287,465
"HP Laptop",SKU-041137,44711023,3
"Apple Laptop",SKU-041138,30513959,923
"Sony Tablet",SKU-041139,42360456,580
"Apple Monitor",SKU-041140,49759569,226
"Sony Monitor",SKU-041141,36880174,677
"Sony Tablet",SKU-041142,27126132,754
"HP Monitor",SKU-041143,23221974,475
"HP Smartphone",SKU-041144,48546019,973
"Apple Monitor",SKU-041145,8049071,19
"Apple Tablet",SKU-041146,4981678,43
"HP Laptop",SKU-041147,46939391,91
"Apple Monitor",SKU-041148,42717425,211
"Samsung Camera",SKU-041149,39179674,725
"Samsung Tablet",SKU-041150,38178375,195
"Samsung Smartphone",SKU-041151,9687921,742
"Dell Tablet",SKU-041152,49362634,839
"Sony Laptop",SKU-041153,22614471,586
"Apple Tablet",SKU-041154,34941311,106
"Apple Camera",SKU-041155,16656700,774
"Dell Camera",SKU-041156,3108179,868
"Sony Smartphone",SKU-041157,19942986,526
"Dell Monitor",SKU-041158,36421097,355
"Sony Camera",SKU-041159,19297464,532
"Sony Camera",SKU-041160,30427591,720
"Samsung Smartphone",SKU-041161,36724319,421
"Samsung Tablet",SKU-041162,43750377,616
"Sony Camera",SKU-041163,6474448,816
"Samsung Tablet",SKU-041164,42360317,523
"Apple Camera",SKU-041165,20389753,191
"HP Laptop",SKU-041166,45653938,218
"Dell Monitor",SKU-041167,28023179,349
"Apple Camera",SKU-041168,3868762,57
"HP Tablet",SKU-041169,4154958,78
"Dell Camera",SKU-041170,10551790,167
"Dell Camera",SKU-041171,24768114,499
"Samsung Smartphone",SKU-041172,28121657,712
"Sony Smartphone",SKU-041173,39776933,466
"Apple Smartphone",SKU-041174,46650814,875
"HP Tablet",SKU-041175,33677810,521
"Samsung Smartphone",SKU-041176,31913191,374
"Samsung Smartphone",SKU-041177,49917100,785
"Apple Laptop",SKU-041178,38225195,567
"HP Monitor",SKU-041179,46531216,835
"Apple Smartphone",SKU-041180,3300223,160
"Samsung Camera",SKU-041181,39822060,753
"Samsung Monitor",SKU-041182,34127289,857
"Samsung Camera",SKU-041183,35498272,112
"HP Smartphone",SKU-041184,46778024,734
"Samsung Tablet",SKU-041185,17100696,225
"Apple Camera",SKU-041186,8058861,616
"Samsung Laptop",SKU-041187,13066906,400
"HP Smartphone",SKU-041188,32223090,812
"Samsung Smartphone",SKU-041189,12978936,72
"Dell Camera",SKU-041190,7682140,211
"Samsung Smartphone",SKU-041191,31331082,283
"Apple Camera",SKU-041192,25704006,281
"Apple Smartphone",SKU-041193,29713452,274
"Sony Tablet",SKU-041194,45715417,92
"Dell Monitor",SKU-041195,39991673,885
"Apple Laptop",SKU-041196,10491878,317
"HP Monitor",SKU-041197,27262636,360
"HP Tablet",SKU-041198,45995997,675
"Sony Smartphone",SKU-041199,5528746,347
"Samsung Camera",SKU-041200,23205806,72
"Dell Laptop",SKU-041201,19200774,253
"Apple Camera",SKU-041202,38646269,897
"Apple Smartphone",SKU-041203,14725707,759
"Apple Smartphone",SKU-041204,2241536,405
"Apple Laptop",SKU-041205,49130309,995
"Apple Tablet",SKU-041206,8221739,451
"Sony Monitor",SKU-041207,15028407,525
"Apple Monitor",SKU-041208,32674714,120
"Samsung Laptop",SKU-041209,1291384,555
"Dell Laptop",SKU-041210,36252006,35
"Samsung Tablet",SKU-041211,38859684,204
"Sony Laptop",SKU-041212,26486727,859
"HP Monitor",SKU-041213,15636467,149
"Sony Camera",SKU-041214,38732626,438
"Apple Smartphone",SKU-041215,1345451,91
"Sony Laptop",SKU-041216,28321540,287
"Sony Camera",SKU-041217,37538171,210
"Dell Monitor",SKU-041218,36683555,481
"Samsung Monitor",SKU-041219,36438235,190
"HP Tablet",SKU-041220,37776399,811
"HP Smartphone",SKU-041221,27586178,745
"HP Tablet",SKU-041222,2607548,59
"Sony Tablet",SKU-041223,3245114,618
"HP Camera",SKU-041224,47686041,601
"HP Monitor",SKU-041225,39461836,82
"HP Smartphone",SKU-041226,27859202,343
"HP Smartphone",SKU-041227,42372721,291
"Dell Smartphone",SKU-041228,30051886,255
"Samsung Laptop",SKU-041229,32424153,839
"Sony Camera",SKU-041230,38422428,212
"Dell Monitor",SKU-041231,12719940,656
"Apple Camera",SKU-041232,40952021,154
"Dell Monitor",SKU-041233,21607336,197
"Apple Camera",SKU-041234,25317878,14
"Dell Monitor",SKU-041235,18135153,210
"HP Laptop",SKU-041236,45118559,939
"Dell Monitor",SKU-041237,41918744,816
"Sony Tablet",SKU-041238,36626150,264
"Dell Camera",SKU-041239,30351270,309
"HP Tablet",SKU-041240,48192061,228
"Sony Camera",SKU-041241,12744629,593
"Dell Tablet",SKU-041242,42894854,13
"Apple Tablet",SKU-041243,43328897,187
"Apple Laptop",SKU-041244,22654868,515
"Dell Tablet",SKU-041245,40466317,117
"Apple Laptop",SKU-041246,30951518,381
"Apple Camera",SKU-041247,9930034,925
"HP Tablet",SKU-041248,24056604,248
"Samsung Tablet",SKU-041249,28993269,601
"Samsung Monitor",SKU-041250,34363456,904
"Sony Camera",SKU-041251,29872096,231
"Sony Tablet",SKU-041252,4752974,74
"Sony Camera",SKU-041253,47489644,752
"Apple Laptop",SKU-041254,47680513,513
"Apple Tablet",SKU-041255,9265123,64
"Apple Laptop",SKU-041256,24069736,8
"HP Smartphone",SKU-041257,32292605,562
"Sony Smartphone",SKU-041258,31080689,68
"Dell Tablet",SKU-041259,9451498,851
"Samsung Smartphone",SKU-041260,10418802,89
"HP Tablet",SKU-041261,20932325,364
"Sony Camera",SKU-041262,21408977,938
"Dell Laptop",SKU-041263,26487756,328
"HP Camera",SKU-041264,20438927,452
"Dell Laptop",SKU-041265,24649321,850
"Samsung Laptop",SKU-041266,33120121,254
"Sony Laptop",SKU-041267,37226290,347
"Samsung Monitor",SKU-041268,18810956,734
"Samsung Camera",SKU-041269,15323595,594
"Samsung Laptop",SKU-041270,22228790,315
"Sony Camera",SKU-041271,5950069,415
"HP Smartphone",SKU-041272,11311302,810
"HP Laptop",SKU-041273,45777614,459
"Sony Laptop",SKU-041274,2509481,68
"Apple Monitor",SKU-041275,32199510,953
"Apple Smartphone",SKU-041276,4012613,1
"Apple Smartphone",SKU-041277,34390594,163
"Sony Smartphone",SKU-041278,46848613,642
"Dell Monitor",SKU-041279,11716565,195
"Samsung Smartphone",SKU-041280,45728138,969
"Sony Camera",SKU-041281,36477102,355
"Apple Smartphone",SKU-041282,28633799,33
"Sony Monitor",SKU-041283,22162180,499
"HP Camera",SKU-041284,25214245,946
"Apple Laptop",SKU-041285,34278465,171
"Samsung Tablet",SKU-041286,46307665,434
"HP Laptop",SKU-041287,28435370,788
"Apple Laptop",SKU-041288,28634742,578
"Samsung Smartphone",SKU-041289,1284524,525
"Dell Monitor",SKU-041290,42787122,264
"HP Smartphone",SKU-041291,22181900,935
"HP Smartphone",SKU-041292,42378442,945
"Apple Laptop",SKU-041293,5258056,221
"Samsung Smartphone",SKU-041294,32560421,122
"Apple Tablet",SKU-041295,21665625,613
"Samsung Smartphone",SKU-041296,31222511,400
"Apple Camera",SKU-041297,21064662,572
"HP Tablet",SKU-041298,24918129,170
"HP Smartphone",SKU-041299,13349590,746
"Sony Laptop",SKU-041300,38775513,482
"Dell Monitor",SKU-041301,32953365,326
"Apple Camera",SKU-041302,20947178,928
"Sony Camera",SKU-041303,28158694,521
"HP Smartphone",SKU-041304,10473901,686
"Samsung Laptop",SKU-041305,10455975,49
"Samsung Camera",SKU-041306,27183347,255
"HP Tablet",SKU-041307,43781818,320
"Sony Tablet",SKU-041308,39603241,222
"Sony Monitor",SKU-041309,42011437,376
"Apple Tablet",SKU-041310,48468446,89
"HP Tablet",SKU-041311,45490806,739
"Dell Tablet",SKU-041312,20842909,498
"Samsung Laptop",SKU-041313,7591450,362
"Apple Smartphone",SKU-041314,5782599,823
"Apple Camera",SKU-041315,11756350,685
"Samsung Monitor",SKU-041316,32014197,355
"Sony Camera",SKU-041317,13980588,111
"Samsung Camera",SKU-041318,33071291,43
"Samsung Laptop",SKU-041319,31633557,628
"Samsung Camera",SKU-041320,31949179,631
"Dell Camera",SKU-041321,27502359,281
"Apple Monitor",SKU-041322,45864306,534
"Sony Camera",SKU-041323,3807959,524
"Dell Monitor",SKU-041324,11166883,438
"Apple Laptop",SKU-041325,27078085,485
"Samsung Monitor",SKU-041326,12981217,710
"Apple Laptop",SKU-041327,29748552,637
"Apple Camera",SKU-041328,10144711,285
"Sony Smartphone",SKU-041329,18218356,541
"Dell Camera",SKU-041330,45756402,185
"HP Smartphone",SKU-041331,29840437,132
"Samsung Camera",SKU-041332,17913118,270
"Dell Smartphone",SKU-041333,21776044,508
"Apple Laptop",SKU-041334,21204622,543
"Dell Tablet",SKU-041335,31561652,295
"Apple Monitor",SKU-041336,23409123,377
"HP Camera",SKU-041337,13648641,864
"Apple Laptop",SKU-041338,21049173,28
"Dell Camera",SKU-041339,38025152,222
"HP Camera",SKU-041340,16608747,740
"Apple Monitor",SKU-041341,49553878,258
"HP Monitor",SKU-041342,20904927,964
"Sony Tablet",SKU-041343,42444359,587
"Dell Camera",SKU-041344,27258104,239
"Samsung Monitor",SKU-041345,27459903,793
"HP Laptop",SKU-041346,3028340,115
"Apple Smartphone",SKU-041347,7606677,878
"Samsung Laptop",SKU-041348,30945944,45
"Apple Monitor",SKU-041349,8702059,644
"Apple Camera",SKU-041350,13646029,465
"HP Tablet",SKU-041351,10804452,973
"HP Laptop",SKU-041352,33951240,151
"Dell Tablet",SKU-041353,37993793,783
"Samsung Laptop",SKU-041354,2557856,945
"Samsung Monitor",SKU-041355,46747015,788
"Apple Laptop",SKU-041356,38223839,424
"Apple Monitor",SKU-041357,8023597,156
"HP Laptop",SKU-041358,1705699,218
"Samsung Tablet",SKU-041359,29185982,145
"Dell Laptop",SKU-041360,34729461,509
"Sony Laptop",SKU-041361,36821874,427
"Apple Camera",SKU-041362,27329927,333
"Sony Smartphone",SKU-041363,44008896,912
"Samsung Camera",SKU-041364,9894929,166
"HP Laptop",SKU-041365,3366810,746
"Sony Tablet",SKU-041366,11549832,204
"Samsung Tablet",SKU-041367,22626140,55
"Samsung Smartphone",SKU-041368,30060709,10
"HP Tablet",SKU-041369,47755604,820
"Sony Monitor",SKU-041370,48613546,394
"Sony Camera",SKU-041371,32281301,127
"Samsung Tablet",SKU-041372,2631464,789
"Sony Tablet",SKU-041373,5243941,338
"HP Tablet",SKU-041374,43960116,809
"Samsung Laptop",SKU-041375,43851580,720
"Dell Monitor",SKU-041376,22968968,443
"Apple Tablet",SKU-041377,9596229,638
"Sony Camera",SKU-041378,6820281,368
"Dell Tablet",SKU-041379,13195882,147
"Sony Smartphone",SKU-041380,21794053,442
"Dell Monitor",SKU-041381,17457618,256
"Dell Laptop",SKU-041382,40392186,579
"Dell Monitor",SKU-041383,5250223,507
"Samsung Smartphone",SKU-041384,36313322,250
"Sony Laptop",SKU-041385,37303702,442
"HP Smartphone",SKU-041386,21159297,834
"Apple Tablet",SKU-041387,4012537,711
"Sony Camera",SKU-041388,6398527,8
"Apple Camera",SKU-041389,6425869,277
"Apple Smartphone",SKU-041390,10359877,496
"HP Laptop",SKU-041391,2409063,190
"Apple Monitor",SKU-041392,47716575,817
"Sony Tablet",SKU-041393,25005637,779
"Apple Camera",SKU-041394,5852825,178
"Dell Smartphone",SKU-041395,40569076,809
"HP Tablet",SKU-041396,14593566,601
"Samsung Laptop",SKU-041397,25458669,530
"Dell Smartphone",SKU-041398,31498779,364
"Samsung Camera",SKU-041399,37763212,484
"Apple Smartphone",SKU-041400,37641251,819
"Sony Laptop",SKU-041401,26224014,111
"HP Smartphone",SKU-041402,5357179,585
"Apple Monitor",SKU-041403,30417612,676
"Samsung Monitor",SKU-041404,2534687,890
"HP Camera",SKU-041405,14365053,799
"Samsung Laptop",SKU-041406,14328539,98
"Apple Tablet",SKU-041407,47481638,122
"HP Laptop",SKU-041408,1144420,880
"Apple Camera",SKU-041409,40246039,476
"Sony Camera",SKU-041410,27012664,121
"Sony Camera",SKU-041411,29047994,295
"Apple Monitor",SKU-041412,6179345,565
"Dell Smartphone",SKU-041413,1598672,157
"Dell Camera",SKU-041414,48165166,840
"Samsung Tablet",SKU-041415,46377867,824
"Apple Camera",SKU-041416,48991383,637
"Samsung Monitor",SKU-041417,7121046,606
"HP Camera",SKU-041418,20688149,835
"Apple Tablet",SKU-041419,36481175,42
"Sony Monitor",SKU-041420,36679279,281
"Apple Camera",SKU-041421,22706404,941
"Dell Monitor",SKU-041422,40510622,714
"Apple Laptop",SKU-041423,20185106,190
"HP Tablet",SKU-041424,24013945,795
"Samsung Monitor",SKU-041425,40811198,227
"HP Camera",SKU-041426,29786128,928
"HP Smartphone",SKU-041427,15612506,273
"Samsung Smartphone",SKU-041428,37617601,358
"Dell Monitor",SKU-041429,36842556,785
"Samsung Laptop",SKU-041430,5056677,697
"HP Camera",SKU-041431,30804035,540
"Dell Laptop",SKU-041432,49761595,290
"Dell Smartphone",SKU-041433,31089551,388
"Apple Laptop",SKU-041434,45061726,138
"Sony Laptop",SKU-041435,1217662,650
"Sony Monitor",SKU-041436,33599918,976
"Samsung Smartphone",SKU-041437,20735882,483
"Dell Laptop",SKU-041438,14601088,26
"Samsung Tablet",SKU-041439,7517982,857
"Samsung Camera",SKU-041440,48783255,657
"Sony Laptop",SKU-041441,36056452,177
"HP Camera",SKU-041442,24428176,865
"Dell Smartphone",SKU-041443,48846796,247
"Samsung Smartphone",SKU-041444,1948905,288
"Dell Laptop",SKU-041445,6712114,68
"Sony Monitor",SKU-041446,15589550,384
"Samsung Monitor",SKU-041447,25764232,964
"Samsung Smartphone",SKU-041448,16402678,325
"Samsung Monitor",SKU-041449,43858467,488
"Dell Laptop",SKU-041450,17493012,782
"Sony Tablet",SKU-041451,30403625,219
"HP Monitor",SKU-041452,47764265,70
"Samsung Monitor",SKU-041453,22687580,858
"Dell Tablet",SKU-041454,1537948,449
"Apple Smartphone",SKU-041455,36509361,726
"HP Tablet",SKU-041456,43073806,41
"Sony Smartphone",SKU-041457,5286011,999
"Apple Camera",SKU-041458,33403020,109
"Samsung Tablet",SKU-041459,35086274,940
"Dell Camera",SKU-041460,11298036,739
"Apple Tablet",SKU-041461,44361239,107
"Dell Smartphone",SKU-041462,11075297,172
"Sony Laptop",SKU-041463,35747594,646
"Sony Camera",SKU-041464,28598141,581
"Apple Monitor",SKU-041465,38470158,863
"Samsung Laptop",SKU-041466,28087027,405
"Apple Camera",SKU-041467,49079709,632
"HP Smartphone",SKU-041468,6030400,753
"HP Smartphone",SKU-041469,6658628,320
"Sony Smartphone",SKU-041470,34709345,76
"Samsung Smartphone",SKU-041471,14408814,353
"Apple Tablet",SKU-041472,22374340,299
"Dell Tablet",SKU-041473,4688147,651
"HP Smartphone",SKU-041474,36652725,205
"Apple Laptop",SKU-041475,15764327,662
"Samsung Tablet",SKU-041476,28744938,119
"Apple Laptop",SKU-041477,7159187,410
"Sony Smartphone",SKU-041478,34534118,691
"Dell Tablet",SKU-041479,3760412,23
"Dell Laptop",SKU-041480,3322450,386
"HP Tablet",SKU-041481,21276977,453
"Apple Laptop",SKU-041482,41358789,311
"Apple Monitor",SKU-041483,1035310,276
"HP Smartphone",SKU-041484,17833639,465
"Apple Camera",SKU-041485,35339957,937
"Apple Camera",SKU-041486,16601659,735
"Samsung Smartphone",SKU-041487,18899987,388
"HP Smartphone",SKU-041488,8515541,711
"Samsung Monitor",SKU-041489,42217297,278
"Dell Smartphone",SKU-041490,20611048,860
"Apple Tablet",SKU-041491,30090156,854
"HP Camera",SKU-041492,19539538,235
"Dell Tablet",SKU-041493,10243652,513
"Apple Laptop",SKU-041494,1816255,464
"Apple Tablet",SKU-041495,43473318,919
"Dell Smartphone",SKU-041496,22095656,315
"Dell Camera",SKU-041497,5612565,862
"Apple Smartphone",SKU-041498,40384445,762
"HP Camera",SKU-041499,46774449,95
"Samsung Camera",SKU-041500,42449059,909
"Samsung Laptop",SKU-041501,2560292,114
"Dell Tablet",SKU-041502,42059177,187
"Apple Laptop",SKU-041503,9774810,814
"Samsung Camera",SKU-041504,13097830,39
"Sony Laptop",SKU-041505,19760517,1000
"Samsung Tablet",SKU-041506,6685761,524
"Sony Monitor",SKU-041507,49607427,898
"Samsung Laptop",SKU-041508,2054142,419
"Dell Tablet",SKU-041509,40014269,354
"HP Camera",SKU-041510,10010107,786
"HP Smartphone",SKU-041511,21362422,78
"Apple Monitor",SKU-041512,6644045,84
"Samsung Monitor",SKU-041513,6442294,458
"Dell Camera",SKU-041514,10440196,865
"HP Smartphone",SKU-041515,24147788,927
"Samsung Laptop",SKU-041516,2918784,581
"Apple Laptop",SKU-041517,3122720,678
"Dell Laptop",SKU-041518,45010761,676
"Sony Monitor",SKU-041519,40943925,655
"Samsung Laptop",SKU-041520,39423908,502
"Samsung Laptop",SKU-041521,44805988,151
"Dell Smartphone",SKU-041522,1748072,610
"Apple Tablet",SKU-041523,41129754,769
"HP Laptop",SKU-041524,18620846,210
"Sony Camera",SKU-041525,39259214,553
"Sony Tablet",SKU-041526,21638602,861
"Apple Smartphone",SKU-041527,16956847,47
"Dell Monitor",SKU-041528,15211933,348
"HP Laptop",SKU-041529,35053696,316
"Dell Monitor",SKU-041530,41403470,35
"HP Smartphone",SKU-041531,47862812,850
"Apple Monitor",SKU-041532,10794623,302
"Sony Laptop",SKU-041533,19751760,988
"Apple Camera",SKU-041534,15717696,455
"HP Tablet",SKU-041535,13613218,231
"Dell Tablet",SKU-041536,30298478,822
"Sony Smartphone",SKU-041537,36183722,691
"HP Tablet",SKU-041538,14722807,761
"Sony Smartphone",SKU-041539,10665540,352
"Sony Camera",SKU-041540,25790223,566
"Sony Smartphone",SKU-041541,6351334,866
"Samsung Laptop",SKU-041542,18664488,295
"Apple Camera",SKU-041543,24324654,730
"Dell Tablet",SKU-041544,48329655,260
"HP Monitor",SKU-041545,13506087,630
"HP Smartphone",SKU-041546,24701542,573
"Apple Smartphone",SKU-041547,4753164,398
"Dell Monitor",SKU-041548,14679355,846
"HP Camera",SKU-041549,25717141,375
"Apple Laptop",SKU-041550,8453462,533
"Apple Smartphone",SKU-041551,20414090,820
"Sony Monitor",SKU-041552,1630173,620
"Dell Laptop",SKU-041553,20666736,973
"Samsung Smartphone",SKU-041554,31649882,952
"Samsung Monitor",SKU-041555,8121025,325
"Samsung Smartphone",SKU-041556,5274691,293
"Sony Laptop",SKU-041557,24151822,34
"Apple Monitor",SKU-041558,25796603,383
"Dell Tablet",SKU-041559,35265875,329
"Dell Tablet",SKU-041560,46692615,521
"Samsung Tablet",SKU-041561,39823684,755
"Dell Smartphone",SKU-041562,38977102,646
"HP Monitor",SKU-041563,25451454,129
"HP Smartphone",SKU-041564,9555043,236
"Sony Tablet",SKU-041565,2580213,147
"HP Smartphone",SKU-041566,35721362,150
"Dell Tablet",SKU-041567,43114405,32
"Samsung Smartphone",SKU-041568,22470629,805
"Sony Camera",SKU-041569,40755613,559
"Sony Tablet",SKU-041570,44556598,711
"Dell Tablet",SKU-041571,27786140,314
"Apple Monitor",SKU-041572,42116968,149
"Dell Monitor",SKU-041573,24165374,712
"Dell Monitor",SKU-041574,48139285,191
"Apple Laptop",SKU-041575,11254990,62
"Dell Tablet",SKU-041576,26202132,991
"Samsung Monitor",SKU-041577,38809131,135
"HP Tablet",SKU-041578,6642595,260
"Apple Tablet",SKU-041579,19754706,110
"HP Smartphone",SKU-041580,47330700,663
"Sony Monitor",SKU-041581,13750526,495
"Dell Laptop",SKU-041582,29564196,95
"HP Smartphone",SKU-041583,32091323,614
"Sony Monitor",SKU-041584,22854831,570
"Apple Smartphone",SKU-041585,19790697,442
"Samsung Tablet",SKU-041586,23015731,634
"Sony Camera",SKU-041587,22585301,65
"Apple Laptop",SKU-041588,48426695,426
"Samsung Smartphone",SKU-041589,32050727,572
"HP Tablet",SKU-041590,18805018,215
"Samsung Monitor",SKU-041591,9068603,211
"HP Smartphone",SKU-041592,14644387,495
"Samsung Smartphone",SKU-041593,15165905,91
"Samsung Monitor",SKU-041594,17178505,921
"Sony Smartphone",SKU-041595,42428453,435
"Samsung Camera",SKU-041596,34251814,173
"Dell Laptop",SKU-041597,33762506,532
"HP Laptop",SKU-041598,29617573,232
"HP Smartphone",SKU-041599,48334868,659
"Samsung Laptop",SKU-041600,17323398,596
"Apple Smartphone",SKU-041601,23873058,560
"Apple Tablet",SKU-041602,12655623,940
"Dell Smartphone",SKU-041603,32516071,299
"HP Monitor",SKU-041604,8160990,845
"HP Camera",SKU-041605,22079674,263
"Apple Monitor",SKU-041606,37096692,854
"Sony Monitor",SKU-041607,8448657,399
"Apple Monitor",SKU-041608,5708238,553
"Dell Laptop",SKU-041609,22914548,724
"Dell Tablet",SKU-041610,26198287,567
"Dell Smartphone",SKU-041611,46553513,14
"Dell Camera",SKU-041612,13801109,439
"Sony Monitor",SKU-041613,9816629,97
"Samsung Laptop",SKU-041614,42261929,940
"Dell Laptop",SKU-041615,30497305,650
"Samsung Tablet",SKU-041616,47418506,896
"Samsung Smartphone",SKU-041617,34633066,40
"Apple Smartphone",SKU-041618,14694792,916
"Samsung Camera",SKU-041619,44507627,540
"Dell Smartphone",SKU-041620,30429877,922
"HP Monitor",SKU-041621,14583220,1
"Dell Laptop",SKU-041622,30722745,983
"Apple Smartphone",SKU-041623,48804999,597
"HP Smartphone",SKU-041624,15722384,84
"Apple Camera",SKU-041625,42722391,407
"Dell Camera",SKU-041626,22500068,312
"Dell Monitor",SKU-041627,23948351,637
"Dell Camera",SKU-041628,13602862,273
"HP Tablet",SKU-041629,35729122,636
"HP Camera",SKU-041630,26472566,275
"HP Smartphone",SKU-041631,48981962,317
"Samsung Smartphone",SKU-041632,35721059,79
"Dell Camera",SKU-041633,14536394,395
"Apple Laptop",SKU-041634,20161666,335
"HP Camera",SKU-041635,25140060,814
"Dell Monitor",SKU-041636,22545585,601
"HP Laptop",SKU-041637,39232887,198
"Apple Monitor",SKU-041638,49253608,558
"Sony Tablet",SKU-041639,48578425,148
"Sony Camera",SKU-041640,28916937,378
"Apple Smartphone",SKU-041641,6718838,251
"Sony Monitor",SKU-041642,12531345,142
"HP Laptop",SKU-041643,42085819,487
"Sony Monitor",SKU-041644,15181957,790
"Apple Smartphone",SKU-041645,25511660,148
"Dell Smartphone",SKU-041646,49305819,906
"Dell Camera",SKU-041647,5980530,961
"Apple Laptop",SKU-041648,39430136,905
"Dell Monitor",SKU-041649,30929771,566
"Samsung Monitor",SKU-041650,19292672,777
"Samsung Monitor",SKU-041651,37247512,651
"Apple Smartphone",SKU-041652,36092423,898
"Apple Camera",SKU-041653,10508606,644
"Apple Laptop",SKU-041654,2746496,655
"Apple Monitor",SKU-041655,48015465,775
"HP Camera",SKU-041656,31172358,736
"Samsung Laptop",SKU-041657,37223272,801
"Sony Monitor",SKU-041658,16269760,335
"Apple Tablet",SKU-041659,14056389,397
"HP Camera",SKU-041660,26416717,721
"Dell Smartphone",SKU-041661,47199729,546
"Samsung Laptop",SKU-041662,10688400,271
"HP Tablet",SKU-041663,2847943,204
"HP Monitor",SKU-041664,40650312,631
"Dell Camera",SKU-041665,26102235,79
"Dell Tablet",SKU-041666,6072526,113
"Dell Monitor",SKU-041667,46599902,899
"Dell Laptop",SKU-041668,45275504,762
"Samsung Camera",SKU-041669,1419343,902
"Dell Monitor",SKU-041670,28981943,587
"Sony Camera",SKU-041671,26667170,928
"Samsung Tablet",SKU-041672,26090107,859
"Apple Camera",SKU-041673,45903084,483
"Apple Tablet",SKU-041674,22666332,889
"Apple Smartphone",SKU-041675,1957417,926
"Sony Monitor",SKU-041676,31378075,946
"Sony Smartphone",SKU-041677,31155698,478
"Apple Monitor",SKU-041678,12119352,473
"Sony Camera",SKU-041679,47244491,916
"HP Laptop",SKU-041680,49076716,212
"Samsung Camera",SKU-041681,36869011,14
"Apple Laptop",SKU-041682,7306376,650
"Sony Tablet",SKU-041683,49082423,426
"Apple Monitor",SKU-041684,49087965,553
"Dell Laptop",SKU-041685,27574835,557
"Dell Camera",SKU-041686,26776187,437
"Apple Monitor",SKU-041687,15041456,184
"Apple Monitor",SKU-041688,15580154,809
"Apple Tablet",SKU-041689,44020424,352
"Samsung Laptop",SKU-041690,4234883,647
"Sony Smartphone",SKU-041691,6166850,583
"Apple Smartphone",SKU-041692,23215183,278
"HP Tablet",SKU-041693,7535645,227
"Sony Tablet",SKU-041694,45552511,409
"Apple Camera",SKU-041695,17070184,152
"Apple Tablet",SKU-041696,48644767,560
"Apple Monitor",SKU-041697,34447868,58
"HP Monitor",SKU-041698,22670444,878
"Sony Monitor",SKU-041699,36393213,49
"Samsung Tablet",SKU-041700,41493632,2
"Samsung Laptop",SKU-041701,43004146,519
"HP Monitor",SKU-041702,28230977,498
"HP Laptop",SKU-041703,43896880,418
"Samsung Smartphone",SKU-041704,31219707,467
"HP Smartphone",SKU-041705,30330710,104
"Apple Smartphone",SKU-041706,10981651,9
"Samsung Laptop",SKU-041707,42725784,861
"Apple Camera",SKU-041708,12662181,804
"Dell Laptop",SKU-041709,44542463,769
"HP Monitor",SKU-041710,12566409,135
"Samsung Smartphone",SKU-041711,38362548,296
