name,sku,price,stock
"HP Smartphone",SKU-007468,48822875,8
"Samsung Monitor",SKU-007469,33563951,457
"Samsung Camera",SKU-007470,36089995,847
"Samsung Camera",SKU-007471,33523450,845
"Samsung Camera",SKU-007472,37336362,471
"Dell Camera",SKU-007473,16127873,879
"Sony Laptop",SKU-007474,21512648,421
"HP Smartphone",SKU-007475,48912724,917
"Dell Laptop",SKU-007476,34745290,80
"Samsung Monitor",SKU-007477,26031126,682
"Apple Monitor",SKU-007478,8460623,480
"HP Laptop",SKU-007479,10816812,143
"Samsung Monitor",SKU-007480,29055682,220
"Sony Laptop",SKU-007481,40479875,273
"Samsung Camera",SKU-007482,8292497,656
"Apple Smartphone",SKU-007483,10594669,156
"Samsung Smartphone",SKU-007484,10016575,476
"Apple Monitor",SKU-007485,18293319,603
"HP Laptop",SKU-007486,12453475,346
"Apple Monitor",SKU-007487,4195696,173
"HP Camera",SKU-007488,11295484,766
"Samsung Tablet",SKU-007489,45206815,266
"Samsung Camera",SKU-007490,39797788,906
"HP Laptop",SKU-007491,48046940,732
"Dell Tablet",SKU-007492,7512481,192
"Apple Monitor",SKU-007493,5589124,655
"Dell Camera",SKU-007494,9457225,409
"HP Monitor",SKU-007495,2430151,470
"Apple Smartphone",SKU-007496,5538526,268
"HP Monitor",SKU-007497,17921555,864
"HP Camera",SKU-007498,26157256,67
"Samsung Camera",SKU-007499,11010844,805
"Sony Laptop",SKU-007500,47912023,497
"HP Camera",SKU-007501,7074564,796
"HP Monitor",SKU-007502,43094621,482
"Apple Monitor",SKU-007503,5852026,188
"Dell Smartphone",SKU-007504,20572745,238
"Apple Tablet",SKU-007505,35030517,538
"HP Tablet",SKU-007506,43228889,916
"Apple Camera",SKU-007507,42881855,275
"Sony Monitor",SKU-007508,12233986,883
"Dell Laptop",SKU-007509,24010889,801
"Sony Camera",SKU-007510,30895154,774
"Apple Monitor",SKU-007511,47286743,854
"Apple Smartphone",SKU-007512,20276402,109
"Apple Tablet",SKU-007513,29124373,192
"Sony Camera",SKU-007514,22366324,896
"Apple Monitor",SKU-007515,11722218,728
"Samsung Laptop",SKU-007516,33702913,258
"Samsung Tablet",SKU-007517,31475173,342
"HP Monitor",SKU-007518,39248068,524
"Apple Camera",SKU-007519,39921194,228
"Sony Camera",SKU-007520,45684335,185
"Dell Tablet",SKU-007521,5736016,397
"Dell Camera",SKU-007522,9932249,549
"Sony Camera",SKU-007523,26569097,9
"Sony Smartphone",SKU-007524,29498338,406
"Apple Camera",SKU-007525,12063948,13
"Dell Camera",SKU-007526,11112432,764
"Sony Monitor",SKU-007527,3828779,623
"Apple Tablet",SKU-007528,12931518,863
"Samsung Tablet",SKU-007529,21860302,379
"Samsung Smartphone",SKU-007530,45113424,696
"Dell Laptop",SKU-007531,18942261,816
"HP Smartphone",SKU-007532,40621275,59
"Sony Smartphone",SKU-007533,30013925,846
"Samsung Monitor",SKU-007534,31312627,340
"Samsung Laptop",SKU-007535,41614358,401
"Samsung Smartphone",SKU-007536,2656323,873
"Apple Tablet",SKU-007537,38976165,550
"Sony Tablet",SKU-007538,16507258,373
"HP Tablet",SKU-007539,29474112,252
"Apple Monitor",SKU-007540,4761230,407
"HP Tablet",SKU-007541,5504872,825
"Samsung Laptop",SKU-007542,25026505,228
"Sony Tablet",SKU-007543,29216077,7
"Sony Tablet",SKU-007544,11033003,416
"Apple Monitor",SKU-007545,8599699,572
"Sony Laptop",SKU-007546,32773875,592
"Samsung Monitor",SKU-007547,39427595,181
"Dell Monitor",SKU-007548,25483928,255
"Samsung Monitor",SKU-007549,38101470,125
"Sony Tablet",SKU-007550,6851298,451
"Dell Monitor",SKU-007551,38812042,782
"HP Smartphone",SKU-007552,28721844,87
"Samsung Laptop",SKU-007553,11568095,615
"Sony Camera",SKU-007554,39490797,286
"Dell Smartphone",SKU-007555,22999168,570
"HP Tablet",SKU-007556,14991053,459
"Sony Laptop",SKU-007557,49282071,184
"Apple Monitor",SKU-007558,15695901,545
"Dell Laptop",SKU-007559,40587136,386
"Sony Laptop",SKU-007560,1244985,282
"Sony Laptop",SKU-007561,11932782,800
"Dell Laptop",SKU-007562,45307225,629
"Samsung Monitor",SKU-007563,48102101,952
"Sony Laptop",SKU-007564,30797902,891
"Dell Camera",SKU-007565,6863447,971
"Apple Monitor",SKU-007566,30805246,417
"Samsung Tablet",SKU-007567,37318035,113
"Dell Smartphone",SKU-007568,7341868,674
"HP Tablet",SKU-007569,2321814,213
"HP Camera",SKU-007570,40735169,904
"Samsung Camera",SKU-007571,25538885,619
"Samsung Monitor",SKU-007572,38508770,948
"Dell Monitor",SKU-007573,32913550,628
"Samsung Camera",SKU-007574,33017524,57
"Apple Monitor",SKU-007575,3314875,590
"HP Camera",SKU-007576,44553553,210
"Dell Camera",SKU-007577,20334127,456
"HP Monitor",SKU-007578,45024914,808
"Sony Smartphone",SKU-007579,2028576,201
"Apple Camera",SKU-007580,18331834,363
"Dell Smartphone",SKU-007581,36066121,801
"Apple Camera",SKU-007582,48649559,595
"Sony Laptop",SKU-007583,32066583,206
"Samsung Laptop",SKU-007584,49650896,394
"Samsung Monitor",SKU-007585,48629051,593
"HP Laptop",SKU-007586,12369222,25
"Samsung Camera",SKU-007587,29335731,114
"Samsung Camera",SKU-007588,18137186,42
"HP Tablet",SKU-007589,13361215,26
"Apple Tablet",SKU-007590,19907856,133
"Apple Camera",SKU-007591,37829843,696
"Samsung Smartphone",SKU-007592,44817103,364
"Apple Camera",SKU-007593,29855025,670
"HP Camera",SKU-007594,15765913,361
"Apple Laptop",SKU-007595,3429272,94
"Samsung Monitor",SKU-007596,15536589,490
"Apple Tablet",SKU-007597,10814860,712
"Dell Laptop",SKU-007598,16888457,102
"Samsung Smartphone",SKU-007599,28906289,295
"HP Smartphone",SKU-007600,40512900,859
"Sony Smartphone",SKU-007601,22657510,615
"HP Camera",SKU-007602,35522484,951
"HP Camera",SKU-007603,45117003,68
"Samsung Camera",SKU-007604,31330711,745
"Sony Tablet",SKU-007605,26545576,267
"Samsung Camera",SKU-007606,18818126,367
"HP Camera",SKU-007607,13847763,796
"Sony Monitor",SKU-007608,29746977,722
"Samsung Camera",SKU-007609,39710384,182
"Samsung Camera",SKU-007610,10932457,628
"Sony Camera",SKU-007611,39525905,263
"Dell Smartphone",SKU-007612,14118645,47
"Apple Tablet",SKU-007613,35041681,418
"Sony Monitor",SKU-007614,38487637,444
"Sony Camera",SKU-007615,20716317,478
"Samsung Tablet",SKU-007616,39961346,896
"Dell Smartphone",SKU-007617,30537764,594
"HP Smartphone",SKU-007618,25308325,696
"Dell Tablet",SKU-007619,14461607,143
"HP Tablet",SKU-007620,46146241,980
"Samsung Laptop",SKU-007621,13962806,584
"Samsung Camera",SKU-007622,4465914,312
"Sony Monitor",SKU-007623,31599076,430
"Samsung Monitor",SKU-007624,6438489,151
"Sony Camera",SKU-007625,36291624,861
"Apple Monitor",SKU-007626,15940512,164
"HP Camera",SKU-007627,35239153,738
"Dell Tablet",SKU-007628,35600080,719
"Samsung Camera",SKU-007629,40384678,485
"Samsung Smartphone",SKU-007630,7522061,717
"Sony Laptop",SKU-007631,13181890,805
"Samsung Tablet",SKU-007632,34865087,993
"Sony Laptop",SKU-007633,47895767,455
"HP Tablet",SKU-007634,6064851,376
"Samsung Smartphone",SKU-007635,39588071,992
"Dell Camera",SKU-007636,14594710,845
"Dell Monitor",SKU-007637,13768489,430
"Samsung Smartphone",SKU-007638,43300599,729
"Sony Camera",SKU-007639,21088523,292
"HP Laptop",SKU-007640,1689915,967
"Samsung Monitor",SKU-007641,35973439,13
"Dell Tablet",SKU-007642,31830133,39
"Apple Smartphone",SKU-007643,16940514,970
"Sony Laptop",SKU-007644,48121316,850
"HP Tablet",SKU-007645,49845437,993
"Apple Monitor",SKU-007646,39974481,829
"Samsung Smartphone",SKU-007647,21395238,96
"Sony Laptop",SKU-007648,24556835,594
"Sony Camera",SKU-007649,3009172,774
"Sony Laptop",SKU-007650,36880100,777
"Samsung Laptop",SKU-007651,34566315,408
"Samsung Smartphone",SKU-007652,30464995,950
"Dell Smartphone",SKU-007653,47534131,244
"Apple Monitor",SKU-007654,28743915,602
"Sony Laptop",SKU-007655,8590268,713
"Apple Smartphone",SKU-007656,11641980,716
"HP Laptop",SKU-007657,31572715,58
"HP Laptop",SKU-007658,28261979,910
"HP Smartphone",SKU-007659,39924762,616
"Sony Tablet",SKU-007660,27769803,907
"Apple Monitor",SKU-007661,11010653,329
"HP Monitor",SKU-007662,17808628,559
"Sony Camera",SKU-007663,2499435,834
"Apple Monitor",SKU-007664,29228003,732
"Apple Laptop",SKU-007665,4517811,402
"Apple Camera",SKU-007666,42533788,283
"Apple Tablet",SKU-007667,27399226,119
"Dell Tablet",SKU-007668,18161327,668
"HP Camera",SKU-007669,37283062,827
"Samsung Camera",SKU-007670,36410873,506
"HP Smartphone",SKU-007671,42904544,236
"Dell Laptop",SKU-007672,14564230,247
"Apple Monitor",SKU-007673,20822121,104
"Dell Monitor",SKU-007674,2661473,461
"Sony Laptop",SKU-007675,6686447,804
"HP Laptop",SKU-007676,2290837,647
"HP Camera",SKU-007677,43359802,599
"Sony Monitor",SKU-007678,33997970,830
"Samsung Camera",SKU-007679,31088678,509
"Apple Monitor",SKU-007680,33030454,555
"Sony Smartphone",SKU-007681,47380028,316
"HP Tablet",SKU-007682,6732989,134
"HP Monitor",SKU-007683,44390538,707
"Sony Monitor",SKU-007684,1265332,926
"Dell Tablet",SKU-007685,1027191,333
"Sony Smartphone",SKU-007686,8759837,121
"Apple Monitor",SKU-007687,10209491,144
"Dell Tablet",SKU-007688,30796865,729
"Dell Monitor",SKU-007689,17580478,456
"HP Monitor",SKU-007690,23372848,609
"Sony Camera",SKU-007691,12344983,748
"HP Camera",SKU-007692,31037910,992
"Sony Tablet",SKU-007693,2656984,671
"HP Monitor",SKU-007694,37026410,44
"Sony Laptop",SKU-007695,45942693,617
"Dell Monitor",SKU-007696,29649099,49
"Sony Camera",SKU-007697,22153817,931
"Apple Tablet",SKU-007698,37434567,628
"Dell Smartphone",SKU-007699,16158155,60
"Apple Laptop",SKU-007700,4722880,947
"Sony Monitor",SKU-007701,21053257,56
"Apple Laptop",SKU-007702,44155298,484
"HP Monitor",SKU-007703,7267368,390
"Sony Camera",SKU-007704,18054421,507
"Sony Smartphone",SKU-007705,3437153,543
"Apple Camera",SKU-007706,22585591,946
"Apple Tablet",SKU-007707,31306747,440
"Dell Laptop",SKU-007708,43263632,317
"Samsung Monitor",SKU-007709,36205410,536
"Samsung Monitor",SKU-007710,7948674,225
"Dell Monitor",SKU-007711,42966930,171
"Sony Camera",SKU-007712,8250447,8
"Apple Monitor",SKU-007713,6016236,244
"HP Camera",SKU-007714,31166437,885
"HP Monitor",SKU-007715,31566895,388
"Dell Smartphone",SKU-007716,20277179,84
"Apple Camera",SKU-007717,12485814,191
"Sony Tablet",SKU-007718,24313334,156
"Apple Tablet",SKU-007719,6341658,140
"Dell Camera",SKU-007720,26680277,716
"Dell Smartphone",SKU-007721,17502029,407
"Samsung Camera",SKU-007722,33322441,460
"Samsung Monitor",SKU-007723,12154709,413
"Apple Laptop",SKU-007724,26651582,952
"Apple Tablet",SKU-007725,41462923,239
"Sony Camera",SKU-007726,46632784,885
"Apple Monitor",SKU-007727,36388736,447
"Samsung Tablet",SKU-007728,43660996,933
"HP Camera",SKU-007729,49928015,895
"Sony Camera",SKU-007730,4521237,314
"Apple Monitor",SKU-007731,47324440,920
"Dell Laptop",SKU-007732,3616915,952
"Apple Monitor",SKU-007733,38755894,441
"Dell Tablet",SKU-007734,41017363,20
"Samsung Smartphone",SKU-007735,26080595,759
"Samsung Tablet",SKU-007736,28539897,590
"Sony Tablet",SKU-007737,30362502,473
"HP Smartphone",SKU-007738,19424056,411
"Dell Monitor",SKU-007739,46153727,965
"Dell Tablet",SKU-007740,48874389,416
"Dell Monitor",SKU-007741,44895268,85
"Samsung Tablet",SKU-007742,17683591,544
"Apple Camera",SKU-007743,22758058,336
"Samsung Monitor",SKU-007744,46401285,685
"Dell Camera",SKU-007745,21882944,927
"HP Laptop",SKU-007746,47765832,440
"Apple Smartphone",SKU-007747,36955198,613
"Apple Monitor",SKU-007748,3136090,149
"HP Camera",SKU-007749,35647701,257
"Samsung Monitor",SKU-007750,41805808,483
"Apple Tablet",SKU-007751,15854418,5
"Dell Camera",SKU-007752,17602558,76
"Sony Monitor",SKU-007753,19995309,392
"HP Monitor",SKU-007754,17758662,830
"Samsung Laptop",SKU-007755,12880677,935
"Apple Camera",SKU-007756,13238030,768
"Apple Monitor",SKU-007757,23901271,606
"HP Camera",SKU-007758,6011364,814
"Apple Laptop",SKU-007759,35560955,873
"Apple Tablet",SKU-007760,37851036,166
"HP Camera",SKU-007761,48643002,603
"HP Monitor",SKU-007762,20509244,843
"Apple Monitor",SKU-007763,24614282,984
"Apple Camera",SKU-007764,26503828,23
"Sony Monitor",SKU-007765,43013488,268
"Dell Smartphone",SKU-007766,25288386,812
"Apple Smartphone",SKU-007767,7810788,130
"Samsung Laptop",SKU-007768,12838208,128
"Apple Smartphone",SKU-007769,27611114,93
"Samsung Laptop",SKU-007770,8279991,394
"Sony Monitor",SKU-007771,2986176,833
"Dell Tablet",SKU-007772,13192090,531
"Apple Tablet",SKU-007773,19994406,893
"HP Smartphone",SKU-007774,28052381,195
"HP Monitor",SKU-007775,17283537,800
"Samsung Camera",SKU-007776,36518226,82
"HP Laptop",SKU-007777,23607982,467
"Sony Smartphone",SKU-007778,2990976,128
"HP Monitor",SKU-007779,9527535,709
"Apple Tablet",SKU-007780,6893899,856
"Apple Smartphone",SKU-007781,36097093,836
"HP Smartphone",SKU-007782,12621963,600
"Dell Tablet",SKU-007783,33576820,412
"Apple Tablet",SKU-007784,44144000,598
"HP Tablet",SKU-007785,40361691,439
"HP Smartphone",SKU-007786,33073255,356
"HP Tablet",SKU-007787,5364143,53
"Samsung Smartphone",SKU-007788,33904287,184
"HP Monitor",SKU-007789,41901193,240
"HP Monitor",SKU-007790,20061651,285
"HP Camera",SKU-007791,38904277,946
"Samsung Smartphone",SKU-007792,35269207,485
"Sony Camera",SKU-007793,44972728,931
"Apple Camera",SKU-007794,28897777,399
"Sony Monitor",SKU-007795,1985083,205
"Apple Laptop",SKU-007796,5091719,841
"Apple Laptop",SKU-007797,42803299,974
"Apple Camera",SKU-007798,33018239,235
"Dell Laptop",SKU-007799,19845518,223
"Apple Tablet",SKU-007800,43841426,428
"Apple Monitor",SKU-007801,34067678,235
"Samsung Monitor",SKU-007802,45846709,174
"Samsung Monitor",SKU-007803,10507409,813
"Dell Smartphone",SKU-007804,22650719,698
"HP Smartphone",SKU-007805,43829866,696
"HP Monitor",SKU-007806,47031035,437
"HP Monitor",SKU-007807,41272678,725
"Dell Smartphone",SKU-007808,7107587,570
"Apple Laptop",SKU-007809,1672231,504
"Samsung Smartphone",SKU-007810,8125976,217
"Apple Tablet",SKU-007811,28762526,196
"Dell Smartphone",SKU-007812,27753452,71
"HP Camera",SKU-007813,40927455,528
"Sony Tablet",SKU-007814,25431528,333
"Dell Smartphone",SKU-007815,26766240,738
"Dell Smartphone",SKU-007816,36850148,506
"Dell Tablet",SKU-007817,49661780,473
"Samsung Smartphone",SKU-007818,28196800,354
"Apple Smartphone",SKU-007819,7595021,402
"Dell Laptop",SKU-007820,38222377,814
"Sony Camera",SKU-007821,8097506,754
"Apple Tablet",SKU-007822,42694252,226
"HP Laptop",SKU-007823,7803260,21
"Apple Monitor",SKU-007824,47287048,363
"Samsung Smartphone",SKU-007825,15693617,196
"Samsung Monitor",SKU-007826,42524649,556
"Sony Camera",SKU-007827,43406799,86
"Sony Smartphone",SKU-007828,32236852,43
"Samsung Monitor",SKU-007829,2706615,403
"HP Camera",SKU-007830,16722193,738
"Apple Smartphone",SKU-007831,37011365,964
"Dell Smartphone",SKU-007832,48967989,341
"HP Laptop",SKU-007833,33904502,427
"Dell Laptop",SKU-007834,28394542,36
"Samsung Laptop",SKU-007835,15772636,702
"Dell Smartphone",SKU-007836,48192449,513
"HP Tablet",SKU-007837,6440341,276
"HP Camera",SKU-007838,28314576,60
"Samsung Smartphone",SKU-007839,16440546,885
"Samsung Laptop",SKU-007840,5832685,901
"HP Smartphone",SKU-007841,25567969,20
"Apple Smartphone",SKU-007842,33785765,76
"Apple Laptop",SKU-007843,37101662,22
"Samsung Camera",SKU-007844,25348041,2
"Samsung Camera",SKU-007845,42813875,334
"Dell Laptop",SKU-007846,35028358,235
"Apple Monitor",SKU-007847,24885535,8
"HP Smartphone",SKU-007848,3844049,827
"Apple Camera",SKU-007849,37879339,144
"Samsung Camera",SKU-007850,21851555,395
"Apple Tablet",SKU-007851,11653109,432
"Samsung Laptop",SKU-007852,38284673,625
"Sony Laptop",SKU-007853,23254783,287
"Dell Camera",SKU-007854,20631631,161
"HP Monitor",SKU-007855,10129073,263
"Apple Laptop",SKU-007856,28408059,731
"Samsung Laptop",SKU-007857,37418012,85
"Sony Smartphone",SKU-007858,29777766,306
"Dell Tablet",SKU-007859,32231935,669
"HP Monitor",SKU-007860,42376132,331
"Sony Smartphone",SKU-007861,9541647,793
"HP Smartphone",SKU-007862,13482830,265
"Sony Smartphone",SKU-007863,34872180,583
"Sony Monitor",SKU-007864,15238375,860
"Samsung Laptop",SKU-007865,7977724,374
"HP Laptop",SKU-007866,28528676,361
"Dell Tablet",SKU-007867,15534534,220
"Sony Camera",SKU-007868,26079076,700
"HP Smartphone",SKU-007869,42506750,69
"Samsung Smartphone",SKU-007870,26046572,97
"Apple Monitor",SKU-007871,3350699,677
"Apple Monitor",SKU-007872,37891285,285
"Dell Laptop",SKU-007873,7583301,972
"HP Laptop",SKU-007874,10631079,673
"HP Monitor",SKU-007875,44702348,915
"HP Laptop",SKU-007876,48701467,321
"HP Camera",SKU-007877,5470793,452
"HP Tablet",SKU-007878,27653595,784
"Samsung Smartphone",SKU-007879,18520711,892
"HP Monitor",SKU-007880,31058552,377
"Sony Camera",SKU-007881,19195162,509
"Apple Monitor",SKU-007882,33295175,470
"Samsung Monitor",SKU-007883,15348540,61
"HP Camera",SKU-007884,42210229,506
"HP Laptop",SKU-007885,30119085,496
"Sony Laptop",SKU-007886,10988688,410
"Dell Laptop",SKU-007887,37279280,909
"Sony Monitor",SKU-007888,23762997,511
"Dell Camera",SKU-007889,39373162,697
"Sony Tablet",SKU-007890,34351335,621
"Dell Smartphone",SKU-007891,26756019,382
"Sony Monitor",SKU-007892,28571434,170
"Apple Monitor",SKU-007893,34480111,339
"Dell Camera",SKU-007894,7164585,620
"Samsung Laptop",SKU-007895,40852082,790
"Apple Laptop",SKU-007896,26950892,283
"HP Laptop",SKU-007897,17965167,939
"HP Smartphone",SKU-007898,22362056,938
"Apple Camera",SKU-007899,29107730,831
"HP Monitor",SKU-007900,33671759,293
"Sony Smartphone",SKU-007901,10730700,719
"HP Tablet",SKU-007902,2386860,252
"HP Monitor",SKU-007903,31290014,530
"HP Monitor",SKU-007904,7017950,248
"HP Monitor",SKU-007905,7389148,218
"Apple Laptop",SKU-007906,9845923,794
"Samsung Monitor",SKU-007907,12403151,949
"Samsung Monitor",SKU-007908,42950908,341
"Samsung Laptop",SKU-007909,17786388,741
"HP Laptop",SKU-007910,38580490,48
"Dell Camera",SKU-007911,25242584,606
"Dell Smartphone",SKU-007912,31041274,338
"HP Camera",SKU-007913,47252197,794
"Dell Laptop",SKU-007914,2905109,50
"Dell Tablet",SKU-007915,32924016,572
"Apple Camera",SKU-007916,36978088,617
"Dell Monitor",SKU-007917,21029864,743
"Samsung Tablet",SKU-007918,17948879,682
"Samsung Smartphone",SKU-007919,4150002,359
"Sony Tablet",SKU-007920,10055950,681
"Samsung Camera",SKU-007921,38059111,671
"HP Tablet",SKU-007922,45399374,773
"Samsung Laptop",SKU-007923,33052731,416
"HP Tablet",SKU-007924,16028417,999
"Samsung Smartphone",SKU-007925,49601407,108
"Samsung Camera",SKU-007926,41885748,510
"Dell Smartphone",SKU-007927,33756163,218
"Apple Tablet",SKU-007928,17222095,661
"Apple Tablet",SKU-007929,7859109,260
"Samsung Laptop",SKU-007930,23857211,334
"HP Monitor",SKU-007931,33080725,59
"Sony Monitor",SKU-007932,33407929,197
"Sony Tablet",SKU-007933,32262450,589
"Apple Monitor",SKU-007934,2599909,45
"HP Smartphone",SKU-007935,16123865,166
"Dell Smartphone",SKU-007936,29162480,535
"Apple Camera",SKU-007937,41237562,970
"Sony Camera",SKU-007938,40176446,193
"Dell Smartphone",SKU-007939,11949882,192
"Dell Laptop",SKU-007940,31172693,897
"Dell Tablet",SKU-007941,13617429,521
"HP Camera",SKU-007942,12195194,158
"Apple Tablet",SKU-007943,31013181,262
"Dell Laptop",SKU-007944,43246364,307
"Apple Laptop",SKU-007945,37517934,7
"Dell Camera",SKU-007946,22828377,690
"Samsung Monitor",SKU-007947,49818652,535
"Apple Monitor",SKU-007948,12676094,685
"Sony Monitor",SKU-007949,8082722,857
"Samsung Laptop",SKU-007950,26286703,48
"Apple Tablet",SKU-007951,49696323,214
"Sony Monitor",SKU-007952,23808681,656
"Sony Tablet",SKU-007953,26994740,858
"Sony Camera",SKU-007954,19189878,253
"Samsung Laptop",SKU-007955,12149903,23
"Dell Smartphone",SKU-007956,12670974,231
"HP Tablet",SKU-007957,29661328,576
"HP Smartphone",SKU-007958,45985048,521
"HP Camera",SKU-007959,15335527,761
"Dell Monitor",SKU-007960,29315535,964
"Samsung Smartphone",SKU-007961,4560378,182
"Sony Monitor",SKU-007962,1946835,202
"Sony Smartphone",SKU-007963,40264082,364
"HP Tablet",SKU-007964,4385364,287
"Dell Laptop",SKU-007965,34378743,66
"Apple Laptop",SKU-007966,8275080,91
"Sony Monitor",SKU-007967,4472730,952
"Samsung Laptop",SKU-007968,21133050,688
"HP Camera",SKU-007969,10483311,484
"Apple Laptop",SKU-007970,2940460,222
"Samsung Camera",SKU-007971,33696625,172
"Dell Smartphone",SKU-007972,31860327,243
"HP Tablet",SKU-007973,43007516,209
"Dell Laptop",SKU-007974,42930216,813
"Samsung Laptop",SKU-007975,14935620,831
"Dell Laptop",SKU-007976,14296707,677
"Sony Camera",SKU-007977,46466605,465
"Dell Monitor",SKU-007978,47649235,85
"Dell Camera",SKU-007979,25012010,886
"Sony Laptop",SKU-007980,48166864,401
"Apple Tablet",SKU-007981,18419467,309
"Samsung Monitor",SKU-007982,7911077,298
"HP Tablet",SKU-007983,13545170,31
"Samsung Monitor",SKU-007984,16153198,884
"Samsung Smartphone",SKU-007985,42628316,983
"Sony Laptop",SKU-007986,18988910,106
"Samsung Smartphone",SKU-007987,8531158,410
"HP Smartphone",SKU-007988,35242448,38
"HP Smartphone",SKU-007989,2496813,23
"Dell Monitor",SKU-007990,22349157,91
"Apple Camera",SKU-007991,14574326,106
"Samsung Smartphone",SKU-007992,14601115,436
"HP Smartphone",SKU-007993,5586408,71
"Apple Monitor",SKU-007994,36517595,674
"Samsung Smartphone",SKU-007995,27032560,191
"Samsung Monitor",SKU-007996,46325247,300
"Apple Tablet",SKU-007997,25657392,822
"HP Monitor",SKU-007998,25620918,455
"Samsung Smartphone",SKU-007999,12979184,877
"Apple Camera",SKU-008000,7420486,801
"Sony Smartphone",SKU-008001,26100567,379
"Sony Tablet",SKU-008002,48664347,372
"HP Smartphone",SKU-008003,25603632,452
"Samsung Tablet",SKU-008004,42599472,799
"HP Laptop",SKU-008005,14384461,978
"Dell Monitor",SKU-008006,23416472,980
"Sony Smartphone",SKU-008007,25308006,195
"Apple Laptop",SKU-008008,35356643,163
"Samsung Smartphone",SKU-008009,17945709,885
"HP Tablet",SKU-008010,43767994,653
"Dell Smartphone",SKU-008011,5518905,704
"HP Camera",SKU-008012,47853618,436
"Dell Monitor",SKU-008013,48643790,299
"HP Monitor",SKU-008014,10734058,794
"Sony Monitor",SKU-008015,19317566,35
"Samsung Camera",SKU-008016,11260005,247
"Sony Monitor",SKU-008017,48795883,626
"HP Laptop",SKU-008018,13788150,159
"Apple Smartphone",SKU-008019,33342992,42
"Sony Camera",SKU-008020,26788174,149
"Sony Laptop",SKU-008021,9073785,871
"Samsung Laptop",SKU-008022,48502658,148
"Sony Tablet",SKU-008023,49140879,230
"Sony Tablet",SKU-008024,25535888,744
"Samsung Smartphone",SKU-008025,43910085,471
"Dell Camera",SKU-008026,32542815,723
"HP Tablet",SKU-008027,4002924,71
"Apple Smartphone",SKU-008028,21115905,517
"Apple Smartphone",SKU-008029,12678410,884
"Sony Smartphone",SKU-008030,15619221,759
"Sony Monitor",SKU-008031,18849461,782
"Sony Tablet",SKU-008032,14952429,517
"HP Laptop",SKU-008033,8622244,130
"Dell Camera",SKU-008034,30417877,713
"Samsung Smartphone",SKU-008035,24897992,586
"Dell Camera",SKU-008036,45872820,971
"Sony Laptop",SKU-008037,32803235,828
"Dell Camera",SKU-008038,20370856,522
"Sony Smartphone",SKU-008039,25978194,823
"Samsung Monitor",SKU-008040,2218567,499
"Samsung Laptop",SKU-008041,18926874,231
"Dell Tablet",SKU-008042,40342630,236
"Samsung Laptop",SKU-008043,29174785,25
"Sony Camera",SKU-008044,7853463,608
"Dell Laptop",SKU-008045,33015190,241
"Samsung Tablet",SKU-008046,16697521,212
"Sony Smartphone",SKU-008047,28447114,138
"Apple Smartphone",SKU-008048,43174541,741
"Sony Tablet",SKU-008049,4661188,48
"Sony Camera",SKU-008050,12884832,970
"Samsung Monitor",SKU-008051,18488534,24
"HP Laptop",SKU-008052,12949401,617
"Dell Camera",SKU-008053,47174528,163
"Sony Monitor",SKU-008054,35043287,85
"HP Smartphone",SKU-008055,38257490,800
"Apple Laptop",SKU-008056,7446160,814
"HP Smartphone",SKU-008057,23603120,795
"Dell Monitor",SKU-008058,39246267,600
"HP Laptop",SKU-008059,5474394,727
"Dell Monitor",SKU-008060,1922793,115
"Samsung Smartphone",SKU-008061,38064068,491
"Samsung Laptop",SKU-008062,44394043,104
"Apple Monitor",SKU-008063,7114265,628
"Apple Monitor",SKU-008064,19930468,310
"Dell Tablet",SKU-008065,36673299,439
"Dell Monitor",SKU-008066,14777837,6
"Samsung Monitor",SKU-008067,43003175,597
"Apple Camera",SKU-008068,21902854,908
"Dell Camera",SKU-008069,11047337,830
"Sony Smartphone",SKU-008070,5199225,959
"Dell Smartphone",SKU-008071,28293844,672
"Apple Tablet",SKU-008072,29715237,849
"Apple Laptop",SKU-008073,22096370,806
"Samsung Monitor",SKU-008074,32833255,856
"Sony Laptop",SKU-008075,7119215,317
"Samsung Tablet",SKU-008076,8358556,19
"Dell Smartphone",SKU-008077,28492382,31
"Apple Smartphone",SKU-008078,20913479,919
"Apple Monitor",SKU-008079,49667535,458
"HP Smartphone",SKU-008080,1767369,33
"Dell Tablet",SKU-008081,25419614,259
"Sony Monitor",SKU-008082,8521866,446
"HP Camera",SKU-008083,14083508,752
"Samsung Camera",SKU-008084,5054349,677
"Samsung Camera",SKU-008085,49056674,402
"Sony Smartphone",SKU-008086,29306595,146
"Dell Smartphone",SKU-008087,30298764,883
"Dell Laptop",SKU-008088,28061817,88
"Samsung Camera",SKU-008089,30317508,501
"Sony Laptop",SKU-008090,2669251,48
"Dell Laptop",SKU-008091,29125070,182
"Apple Laptop",SKU-008092,7567631,508
"Sony Camera",SKU-008093,34616623,613
"Dell Camera",SKU-008094,13066432,226
"Dell Monitor",SKU-008095,31646209,338
"Dell Laptop",SKU-008096,5199312,345
"Dell Camera",SKU-008097,32617528,573
"Dell Tablet",SKU-008098,47241049,477
"Apple Laptop",SKU-008099,10917093,623
"Dell Smartphone",SKU-008100,20086022,333
"Apple Monitor",SKU-008101,32402282,888
"Samsung Laptop",SKU-008102,36876046,695
"Samsung Laptop",SKU-008103,10945889,149
